anime_id,Name,Genres,prediction
32254,Ijigen Gattai Mojibakeru Z,UNKNOWN,0
32255,Ashita Kirarin,Drama,0
Later,the school is preparing for the summer cultural festival,,0
"(Source: AniDB)\"",OVA,Finished Airing,0
32256,Mahou no Tenshi Creamy Mami: Zutto Kitto Motto,"Fantasy, Romance, Sci-Fi",0
32257,Mahou no Tenshi Creamy Mami no Otogibanashi,Fantasy,0
32259,Mahou no Tenshi Creamy Mami: Perfect Memory,Slice of Life,1
32262,Renai Boukun,"Comedy, Romance, Supernatural, Ecchi",1
Eager to escape his fate,Seiji sets his sights on the beautiful and popular Akane Hiyama. But after Akane hears that he kissed Guri,Guri's newfound feelings lead her to also pair the two of them with herself. Just when the situation could not get any more convoluted,0
32264,Dear Brave,Romance,2
32267,Kowaremono: Risa The Animation,Hentai,0
Based on the erotic manga by Yoshiron.,,,0
"(Source: AniDB)\"",OVA,Finished Airing,0
32268,Koyomimonogatari,"Comedy, Mystery, Supernatural",1
32269,Xiyue Qi Tong,"Action, Adventure, Fantasy",0
32270,Xiyue Qi Tong (2006),"Action, Adventure, Fantasy",0
32271,Dies Irae,Action,1
Then a series of brutal murders in which the victims are decapitated begins to strike their city. Strangely,at the same time,,0
"(Source: Crunchyroll)\"",TV,Finished Airing,0
32274,Ketsuekigata-kun! 4,Comedy,1
32275,Nar Doma Special,Comedy,0
32276,Nar Doma Manner Movie,Comedy,0
32281,Kimi no Na wa.,"Award Winning, Drama, Supernatural",1
One day,Mitsuha awakens in a room that is not her own and suddenly finds herself living the dream life in Tokyo—but in Taki's body! Elsewhere,,0
Kimi no Na wa. revolves around Mitsuha and Taki's actions,which begin to have a dramatic impact on each other's lives,"Aug 26, 2016",0
32282,Shokugeki no Souma: Ni no Sara,"Gourmet, Ecchi",1
32287,Kanamewo,"Drama, Girls Love, Romance, Supernatural",1
32288,MAG Net Jingle,Fantasy,0
32289,Anison Nippon,"Action, Sci-Fi",0
32291,Kakegae no,Drama,0
32293,Kerorinpasu,UNKNOWN,0
32294,Ai (ONA),Romance,0
32295,Ai Sky Tree 21,Action,0
32296,Present made no Michinori,Action,0
32297,Tenkou Kotofumi,Fantasy,0
32298,Nakanaori,Action,0
32301,Active Raid: Kidou Kyoushuushitsu Dai Hachi Gakari 2nd,"Comedy, Sci-Fi",0
"(Source: ANN)\"",TV,Finished Airing,0
32309,Tabi Machi Late Show,"Drama, Slice of Life",1
Structured around a theme of goodbyes and journeys,Tabi Machi Late Show is composed of four intimate,"Jan 8, 2016 to Jan 29, 2016",0
32310,"Letchu, Getchu, Saru Getchu Episode 0",Comedy,0
32311,Beautiful World,"Action, Drama, Sci-Fi",0
32313,Concrete Revolutio: Choujin Gensou - The Last Song,"Action, Drama, Fantasy, Mystery, Sci-Fi",1
"(Source: ANN)\"",TV,Finished Airing,0
32316,Mahou Shoujo Lyrical Nanoha: The Movie 2nd A's Mini Picture Drama,Comedy,0
32321,Lupin III (2015): Italian Game,"Action, Adventure, Comedy",1
"(Source: ANN)\"",Special,Finished Airing,0
32322,Futari wa 80-sai,UNKNOWN,0
32323,Aishen Qiaokeli-ing...,"Comedy, Romance",1
"(Source: Overworld Scans)\"",ONA,Finished Airing,0
32324,Shounen Sunday CM: Major 2nd,Sports,0
32338,Yes! BanG_Dream!,UNKNOWN,0
32343,Subarashii Sekai,Fantasy,0
32344,Nanairo Megane,UNKNOWN,0
32345,Celebration and Chorale,UNKNOWN,0
32346,makemagic,Fantasy,0
"This was also the title song for Yu☆Gi☆Oh!: Chou Yuugou! Toki wo Koeta Kizuna.\"",Music,Finished Airing,0
32349,Hot Minute: Gudetama,Comedy,0
32353,Bonobono (TV 2016),"Comedy, Slice of Life",0
Enjoy the easygoing days and minor misadventures of Bonobono and his friends!,,,0
"(Source: Fuji Creative)\"",TV,Currently Airing,0
32355,Toshi Densetsu Series,Hentai,0
The stories of Hanako Hasegawa,a trapped girl with a tragic past; Sadako,"join together in a truly climactic narrative.\"",0
32359,Pokemon XY&Z: Subete no Nazo wo Tokiakase!,"Action, Adventure, Fantasy",0
"It will also preview what will happen in the future of the series.\"",Special,Finished Airing,0
32360,Qualidea Code,"Action, Fantasy, Sci-Fi",1
Several years pass,and humanity has established a foothold in a corner of Japan,the children had developed Worlds,0
Over time,the almost routine attacks from the Unknown and the clashing personalities of the city heads and subheads cultivate petty rivalries,12.0,0
32365,Boruto: Naruto the Movie - Naruto ga Hokage ni Natta Hi,"Action, Adventure, Fantasy",0
32366,Gintama°: Aizome Kaori-hen,Comedy,0
Of those affected is the cold-hearted Hyakka captain,Tsukuyo,"Tsukuyo must overcome her afflictions and work with the Yorozuya to return everyone back to normal.\"",0
32369,Silk Road Shounen Yuuto: Toki wo Kakeru Shounen Yuuto no Hyouryuu Nikki,"Adventure, Fantasy",0
32370,D.Gray-man Hallow,"Action, Adventure, Fantasy",1
A phantom thief incident,the arrival of a mysterious group of Exorcists,and the rest of the Order? This is but the beginning of a series of strange,0
32376,Kindaichi Shounen no Jikenbo Returns 2nd Season: Akechi Keibu no Jikenbo,Mystery,0
"(Source: ANN)\"",Special,Finished Airing,0
32377,Azure Nihon Data Center,Action,0
32379,Berserk,"Action, Adventure, Drama, Fantasy, Horror",1
Along the way,he encounters some unlikely allies,"they will face incredible danger unlike anything they have ever experienced before.\"",0
32380,Kono Subarashii Sekai ni Shukufuku wo! Kono Subarashii Choker ni Shukufuku wo!,"Comedy, Fantasy",1
32382,"Wake Up, Girls! no Miyagi PR Yarasete Kudasai!",Drama,0
32383,Osomatsu-san Short Film Series,Comedy,0
32384,The New A-Class.: Next Stage with YOU,UNKNOWN,0
32385,Project HAL,Action,0
The three teams—each consisting of 16 members including animators,artists and effect technicians—are working on their own advertisements to display the talent of the students and the subjects one can learn through attending HAL such as game design,,0
Music for each creation is provided by J-rock band MY FIRST STORY.,,,0
"(Source: Anime News Network)\"",ONA,Finished Airing,0
32388,Undouki Kenshin Manual Taiou Taisou,UNKNOWN,0
32397,Saga-ken wo Meguru Animation,Slice of Life,0
"\"\"Yakusoku no Utsuwa - Arita no Hatsukoi\"\" will be set in the town of Arita",and will be a youth story highlighting the scenery of Arita.,,0
"\"\"Fuyu no Chikai","Natsu no Matsuri - Takeoshi no Dai-Kusunoki\"\" is set in the city of Takeoshi",,0
"(Source: ANN)\"",Movie,Finished Airing,0
32400,KochinPa!,Comedy,0
32402,Mim Mam Mint,Comedy,0
32405,Marshmallow★Imouto★Succubus★,Hentai,0
32407,Clockwork Planet,"Fantasy, Sci-Fi",1
News of RyuZU's arrival brings Marie Bell Breguet,the gifted heir of a distinguished line of clockmakers,12.0,0
32408,"Kinyoru, Abe Reiji: Heikinteki na Salaryman no Ijou na Nichijou (ONA)",Comedy,0
32409,Shinmai Maou no Testament Burst Specials,"Comedy, Ecchi",0
32410,Dimension W: W no Tobira Online - Rose no Onayami Soudanshitsu,Sci-Fi,0
32412,Kigyou Senshi Arslan,Comedy,0
The first 3 episodes were released via NBCUniversal Anime/Music,and the remaining 3 episodes were released on October 5,"Oct 5, 2016",0
32415,Garo: Honoo no Kokuin - Home,"Action, Fantasy",0
Ema visits Tina's house after a long time. While singing and spinning yarn,Tina and the children spend a peaceful time together. They reminiscence about Tina's foster mother,,0
"(Source: Official Twitter)\"",Special,Finished Airing,0
32417,Chibinacs,Comedy,0
"(Source: The Anime Encyclopedia)\"",TV,Finished Airing,0
32418,Chibinacs 2.0,Comedy,0
32419,Chibinacs 3,Comedy,0
32420,Ken-chan,UNKNOWN,0
32421,Aikodesho,UNKNOWN,0
32422,Joukyuusei,Romance,0
32423,Pretty x Cation The Animation,Hentai,1
"(Source: VNDB)\"",OVA,Finished Airing,0
32430,Kodanuki Ponpo,UNKNOWN,0
32437,One Piece: Long Ring Long Land-hen,"Action, Adventure, Fantasy",0
32438,Mayoiga,"Drama, Horror, Mystery",1
After a few mishaps,they successfully arrive at Nanaki Village only to find it completely abandoned. Judging from the state of disrepair,"will they ever be able to figure out the truth behind this lost village?\"",0
32446,MONSTER GENERATiON,UNKNOWN,0
32447,Nora to Oujo to Noraneko Heart,"Comedy, Ecchi",1
Nora spends his happy student life with Michi Kuroki,who is a disciplinary committee,and more friends at school.,0
One day,Nora meets a girl who calls herself Patricia at the park on the way to the school. Patricia is a queen at hell,and he had to even explain the ero book that he found at the park...?!,0
"(Source: Amazon Japan)\"",TV,Finished Airing,0
32448,Kirin Ashita no Calendar,UNKNOWN,2
32454,Usakame,"Comedy, Sports",1
"(Source: Crunchyroll)\"",TV,Finished Airing,0
32455,Gekidol: Actidol Project,"Drama, Sci-Fi",1
"Awed by the performance of idol Izumi Hinazaki at a play utilizing the \"\"Super Material Theater","\"\" a stage designed to revitalize Ikebukuro through hologram-enhanced plays",,0
Aiming to pursue her dreams,Seria decides to follow Kaoru and joins Alice in Theater. Upon arriving at their establishment,12.0,0
32461,Mitsuami no Kamisama,"Drama, Slice of Life",1
One day,the monotony is broken when the girl meets someone who offers her a choice capable of altering many fates,"Oct 24, 2015",0
32467,Under the Dog: Anthea-chan,"Action, Comedy",0
32468,Nirvana,UNKNOWN,0
"(Source: AniDB)\"",Music,Finished Airing,0
32472,Okoru yo!,UNKNOWN,0
32473,Kabocha no Oji-san,UNKNOWN,0
32475,Minami no Kuni kara Kita Tegami,UNKNOWN,0
32476,Love Live! The School Idol Movie: Gekijou Manner CM,Comedy,0
32481,Love Live! Kouhaku Special Anime,UNKNOWN,0
32483,Cheer Danshi!!,"Drama, Sports",1
32484,A-Size Classmate,Hentai,0
32485,Prison School: Mad Wax,"Comedy, Romance, Ecchi",1
With their freedom restored,"things could not be going better for the gang. Kiyoshi Fujino and Shingo Wakamoto have formed close bonds with their female classmates; Reiji Andou is the center of attention due to his masochistic quirks; and even Takehito \"\"Gakuto\"\" Morokuzu—notorious for defecating himself during class—befriends the klutzy yet like-minded Mitsuko Yokoyama.",,0
However,in contrast to his fellow ex-convicts,OVA,0
32491,Kanojo to Kanojo no Neko: Everything Flows,Slice of Life,0
"Kanojo to Kanojo no Neko: Everything Flows is a charming short series about the bond between a pet and his owner.\"",TV,Finished Airing,0
32494,Days (TV),Sports,1
"(Source: MAL News)\"",TV,Finished Airing,0
32502,BlazBlue: Alter Memory Specials,Comedy,0
32503,"Kemeko Deluxe!: Izumi-chan, Fukenkou yo! (Kari)",Ecchi,0
32511,Girls & Panzer: Nihon Senshadou Renmei News,Comedy,0
32518,Shoujo kara Shoujo e...,Hentai,0
32521,Super Mario World: Mario to Yoshi no Bouken Land,Comedy,0
"(Source: Mario Wiki)\"",OVA,Finished Airing,0
32526,Love Live! Sunshine!!,Slice of Life,1
Just when it seems there is no hope,Chika meets Riko Sakurauchi,though convincing her to join is easier said than done. In spite of that,0
32534,Xiyou Ji: Dasheng Guilai,"Adventure, Fantasy, Supernatural",0
After breaking some of the most important rules set by the Gods,he is imprisoned in an ice cage under the mountains,,0
Without the great Monkey King,darkness falls across China. While fleeing from the monsters that have attacked his village,"and begins the events of the movie Monkey King: Hero is Back.\"",0
32542,Sakamoto desu ga?,Comedy,1
32543,Lu Shidai 2nd Season,"Action, Adventure, Comedy",0
32547,Non Non Biyori Repeat: Hotaru ga Tanoshinda,Slice of Life,1
32548,Shounen Sunday CM: Imawa no Kuni no Alice,Action,0
32551,Digimon Adventure tri. 3: Kokuhaku,"Action, Adventure, Comedy, Drama",1
Just then,the Chosen Children receive a message from the mysterious entity Homeostasis,"\"\" which will reset all the data that makes up the Digital World and eradicate the infection. However",0
32553,Nisekoi: OVA,"Comedy, Romance",0
32555,Stella no Mahou,Comedy,1
"(Source: Wikipedia)\"",TV,Finished Airing,0
32557,I'm Stuck!!: Life of the Dead,"Comedy, Horror",0
32559,Ryuuzou to Shichinin no Kobun-tachi x Frogman,Comedy,0
32561,Hai to Gensou no Grimgar: Furoagari no Kabe ni Kaketa Seishun - One More Centimeter,Comedy,0
32563,Starry Tales: Seiza wa Toki wo Koete,Fantasy,1
32564,Shounen Sunday CM: Tokiwa Kitareri!! CM,Action,0
32566,Noblesse: Pamyeol-ui Sijak,"Action, Adventure, Supernatural",1
A victim of one war and orphaned,Ashleen was saved by the lord of the werewolves,members of Muzaka's species began orchestrating further wars on humans,0
Set 820 years before the events of Noblesse,Noblesse: Pamyeol-ui Sija depicts the tragic history of Muzaka,"Dec 4, 2015",0
32568,Kamiwaza Wanda,Sci-Fi,1
"(Source: ANN)\"",TV,Finished Airing,0
32571,Shounen Ashibe: Go! Go! Goma-chan,"Comedy, Slice of Life",0
"(Source: MAL News)\"",TV,Finished Airing,0
32572,Neko Neko Nihonshi,UNKNOWN,0
"(Source: ANN)\"",TV,Finished Airing,0
32574,Kekkai Sensen: Ousama no Restaurant no Ousama,"Action, Comedy, Fantasy",1
As the success of this dinner may prove to be beneficial to Libra,Steven A. Starphase mounts the pressure on the team to be on its best behavior and avoid screw-ups. However,the food is sure to unwind their composure,0
32580,Uniminipet,"Adventure, Fantasy",1
(Source: AWN,"edited)\"",summer 2001,0
32581,Gaza: Changing the World,"Drama, Supernatural",0
32582,Duel Masters VSRF,"Action, Adventure, Comedy, Fantasy",0
The 'V' mark that was once on Katta Kirifuda's forehead hides a mysterious force. However,the power was sealed off.,,0
Even though the impact of removing the seal does not do much,but Hamukatsu starts to talk! Plus more hamsters that are like Hamukatsu starts to appear!,,0
They were then told about a secret organization,"the \"\"Rare Killers\"\"",,0
The final battle is about to start!,,,0
"(Source: Duel Masters Wikia)\"",TV,Finished Airing,0
32583,Sense Honma ni Honma,UNKNOWN,0
32585,Telemonster,Adventure,0
32587,Shoujo Ramune,Hentai,0
Kiyoshi's shop is regularly visited by three girls in particular: Chie Sayama,Tenka Adachi,"passing time in his house by indulging in sexual pleasures.\"",0
32590,Taeng-gu & Ulasyong,"Action, Comedy",0
32593,The Snack World,"Adventure, Comedy, Fantasy",1
32595,Seisen Cerberus: Ryuukoku no Fatalités,"Adventure, Fantasy",1
Ten years ago,"a group of mages worked together in an effort to seal away the malevolent beast. But the ritual—later known as the \"\"Balbagoa Tragedy\"\"—was a failure",he sets out in search of Daganzord in order to realize his long-awaited vengeance,0
32596,The Snack World (TV),"Adventure, Comedy, Fantasy",0
32598,Tsukushi no Iwai,UNKNOWN,0
"(Source: AniDB)\"",OVA,Finished Airing,0
32600,Kanojo wa Zombie,Romance,0
32601,12-sai.: Chicchana Mune no Tokimeki,Romance,1
With her best friend discovering love,Aoi yearns to seek her own. She finds herself falling in love with the rash Kazuma Hiyama after protecting her from a rejected suitor who had talked behind her back.,,0
12-sai.: Chicchana Mune no Tokimeki follows the four in this phase of adolescence. As they grow up alongside each other,"this sweet romance depicts the innocence and excitement of first love.\"",spring 2016,0
